Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,fc88b04a-3197-47d8-99c0-d5e9f534adff,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-04-02,10:12:00,EDT,,,,,,,,,,,,30,USDOI/USGS,Single vertical DI,,"Depth-integrated: Single vertical, depth integrated",,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,dd293531-c872-476d-85a3-d5c94b7c26ec,37,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-254150080215501,G  -3877,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.6974583333333,-80.3652777777778,NAD83,25.6974583333333,-80.3652777777778,NAD83,,4e932124-612d-4b2c-95ec-242c51182aff,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,L-2110118 X = RU not rcvd,,,,,,,,,,,,2010-07-28,16:00:00,EDT,,,,85.0,ft,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,Gear pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,f99cc02f-3b5a-4040-adf9-1151792f9fa4,0.3,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-253644081013001,MO  - 214,Well,,Florida,United States of America,Monroe County,US,FL,,03090202,030902021300,,,25.6122444444444,-81.02525,NAD83,25.6122444444444,-81.02525,NAD83,,9b3f49fc-fe9b-4f1c-bb79-d031210420a5,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2023-01-18,14:44:00,EST,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,"Submersible positive-pressure pump, generic",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,15f7c5cb-a51a-4f1e-9fb9-0841ba6a396d,6.6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,5800713f-2db1-4b9a-80b2-a8773c34c99c,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2020-06-01,10:55:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,13edf08e-8a89-4971-9842-6b6887d4a658,30,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,9a12ef95-695c-4f5e-88f0-e2cd1b23f12e,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2012-11-08,14:15:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falling stage,Tidal action,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,8d67a60c-fe10-45a6-a778-4e5423f7fc64,27,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-252820080505401,MO  - 215,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.4722222222222,-80.8483333333333,NAD83,25.4722222222222,-80.8483333333333,NAD83,,18a45f4e-c900-4c65-b813-20e780c595c7,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-08-19,14:30:00,EDT,,,,7.0,ft,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,"Submersible positive-pressure pump, generic",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,66566f3f-8dd0-43da-a9c9-7d77eef8553a,0.6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-02290829502,MO  -199,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.4679777777778,-80.8545277777778,NAD83,25.4679777777778,-80.8545277777778,NAD83,,da66fca4-9c06-4d00-96c8-b5184b20ca5f,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2012-12-06,12:29:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,4d23653a-8845-4eb3-9601-9bf9f3aff722,0.6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,acb25488-ee9a-4666-b73e-d5883fe78db6,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-08-07,09:20:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,3fe8b375-eb4d-4fe7-bcc6-ca4dd37e04b0,20,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250802081035500,"EAST SIDE CREEK NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1369694444444,-81.0643805555556,NAD83,25.1369694444444,-81.0643805555556,NAD83,,b83fd487-7d39-4010-9935-3319ab12dc6f,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-09-09,12:49:00,EDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),Weighted bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,9a58b8fe-4271-4d60-a153-b7ffac7bd6d8,36,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250802081035500,"EAST SIDE CREEK NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1369694444444,-81.0643805555556,NAD83,25.1369694444444,-81.0643805555556,NAD83,,16367699-24e4-4c3a-95c8-218b3a413067,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2014-01-27,12:56:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Weighted bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,31c4c920-88bf-4f37-9747-c3c4828e80c1,32,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,076d77ad-7a9d-4912-b3eb-d591d0867a9d,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-08-01,10:59:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,63cc284b-0bed-47dd-a69b-92968f960a3e,3.5,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250921081054200,"HOMESTEAD CANAL NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1558333333333,-81.095,NAD83,25.1558333333333,-81.095,NAD83,,b9729e3d-0511-4458-bb91-64ce818bc5ce,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-03-16,13:22:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,3686f21e-ce82-49de-a0c3-99dc1e842ff8,35,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,e434cfbd-a814-427c-bc05-332bbf63359b,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2020-05-05,11:44:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,Rising stage,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,71d9697c-4e1b-4083-b8a3-05655528ab6b,36,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-254344081095101,MO - 216,Well,,Florida,United States of America,Monroe County,US,FL,,03090204,030902041100,,,25.7290277777778,-81.16425,NAD83,25.7290277777778,-81.16425,NAD83,,c1ec8a12-9ba4-49be-bcf4-9140280fdb68,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2015-11-20,11:03:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,3952b86c-cf0c-4ced-a728-481aebdee685,14,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250921081054200,"HOMESTEAD CANAL NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1558333333333,-81.095,NAD83,25.1558333333333,-81.095,NAD83,,daa5f6ff-de6b-41e6-957f-60aa81f4c6da,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-09-08,12:56:00,EDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US DH-95, plastic bottle",,,,,,,,,,,,,Not determined,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,8b55f601-291a-465f-ae53-9fdbc98da16a,37,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,c7fc26b6-6ced-4686-9051-292fcedae82f,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2023-07-31,14:30:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,af57183f-78f6-472b-9dd6-e55b15fc2421,8.9,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,36a0b1e4-c7d8-433b-a970-a0bb063cd2ea,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2015-03-19,13:30:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,8d771a96-b212-496e-87ef-90d88915dd66,30,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,00094,USDOI/USGS,Salinity,,DESCRIPTION: SALINITY (PPT); CITATION(S): Standard Methods for the Examination of Water and Wastewater | STDMETH | 2520B,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250921081054200,"HOMESTEAD CANAL NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1558333333333,-81.095,NAD83,25.1558333333333,-81.095,NAD83,,d0abcf7c-9a9f-4a88-b77e-e3cbca2a0756,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-03-16,12:51:00,EDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),Weighted bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,169c346d-ad72-45b3-9bff-d9915c97ffc1,35,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-253644081013001,MO  - 214,Well,,Florida,United States of America,Monroe County,US,FL,,03090202,030902021300,,,25.6122444444444,-81.02525,NAD83,25.6122444444444,-81.02525,NAD83,,afeaf15f-77e9-41ea-8cb2-ffaa85a329f6,,"Sample - Routine, with an associated replicate",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-02-17,12:25:00,EST,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,"Submersible positive-pressure pump, generic",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1929a033-376a-4bf4-8d27-285433637dd5,6.0,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-02290829502,MO  -199,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.4679777777778,-80.8545277777778,NAD83,25.4679777777778,-80.8545277777778,NAD83,,42ac5010-15ab-41a1-a401-e6605a5a905a,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2021-07-29,13:56:00,EDT,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,"Submersible positive-pressure pump, generic",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,db56bdd7-aa69-4252-a4b1-95beb02d40f9,0.5,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,26081564-8f2f-4fb7-99f8-07ac58d040d6,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-04-17,12:00:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,6528c267-a648-409a-bd64-23b4b2d5186d,44,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""100FT""]",,,,,,USGS-251033080440800,"OYSTER CREEK NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1758888888889,-80.7355833333333,NAD83,25.1758888888889,-80.7355833333333,NAD83,,8d6ffb11-5a6c-43f8-8414-9be58d0e1d63,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2019-10-28,16:48:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,db575169-5d3d-4154-968f-7f6f9e7ac3b9,20,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
